Entry,Ref,OLDRS,RANK,RS,RAWQP,QPRANK,QP,RANK2,RS2,RAWQP2,QP2,RANK3,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Tasting,Notes,Country,VintageNV,Method,Sweetness
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Del Comune Di Monforte D’Alba,,,Monti,Piemonte,,51,Nebbiolo 100%,Pernici farcite,,,89,nd,nd,,,,,15,3,,Legno 30 mesi,,"Granato. Espressivo e articolato, seduce con un profilo aromatico che alterna profumi di piccoli frutti sotto spirito, sensazioni ferrigne, poi d’erbe aromatiche e menta. Sorso caldo e tosto, fondato su pilastri tannici imponenti e di ottima qualità, con un epilogo persistente e fruttato.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Bussia,,,Monti,Piemonte,,60,Nebbiolo 100%,Legno 30 mesi Stufato di daino,,,86,nd,nd,,,,,15,4,,Acciaio 3 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Bricco San Pietro,,,Monti,Piemonte,,56,Nebbiolo 100%,Guanciale di manzo in umido con polenta,,,86,nd,nd,,,,,15,2,,Legno 36 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Langhe Bianco L’Aura,,,Monti,Piemonte,,26,Chardonnay 70% – Riesling renano 30%,Legno 5 mesi Timballo di riso e gamberi,,,86,nd,nd,,,,,15,1,,Acciaio 5 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Gavi Del Comune Di Gavi Volo,,,Morgassi Superiore,Piemonte,,21,Cortese 100%,Branzino al forno con erbe aromatiche,,,89,nd,nd,,,,,13,36,,Acciaio 9 mesi,,"Sipario giallo tenue. Approccio olfattivo di mela Golden, ananas, ribes bianchi, lime, prosegue su fiori primaverili, erba di prati alpini, timo e salvia, e lieve scia gessosa. Succoso, fresco e sapido già dal primo sorso, richiama con gioiosa e piacevole risacca le fragranze olfattive di frutta e fiori.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Gavi Del Comune Di Gavi Tuffo,,,Morgassi Superiore,Piemonte,,14,Cortese 100%,Linguine all’astice,,,86,nd,nd,,,,,13,65,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Monferrato Bianco Timorgasso,,,Morgassi Superiore,Piemonte,,20,Timorasso 100%,Tortelli di zucca e salvia,,,86,nd,nd,,,,,13,1,,Acciaio 7 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Dolcetto D’Alba Bricco Caramelli,,,Fratelli Mossio,Piemonte,,15,Dolcetto 100%,Risotto ai porcini,,,86,nd,nd,,,,,,5,,Acciaio 12 mesi,,"Impenetrabile rubino dai lampi amaranto. Esordio con succosi frutti maturi, bacche nere, mora di gelso in confettura, gelatina di lampone, quindi glicine e iris dall’impatto vertiginoso. Coerente la bocca per potenza e densità gustativa, tannino muscolare, teso, asciugante. Si congeda con una lunga scia sapida.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Langhe Nebbiolo Luen,,,Fratelli Mossio,Piemonte,,20,Nebbiolo 100%,Legno 24 mesi Allodole tartufate in casseruola,,,86,nd,nd,,,,,,6,,Acciaio 12 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Barbera D’Alba,,,Fratelli Mossio,Piemonte,,18,Barbera 100%,Tagliata al pepe verde,,,86,nd,nd,,,,,,10,,Legno 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Dolcetto D’Alba Piano Delli Perdoni,,,Fratelli Mossio,Piemonte,,12,Dolcetto 100%,Rigatoni al ragù bianco di carne,,,86,nd,nd,,,,,,25,,Acciaio 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbaresco Faset,,,Mura Mura,Piemonte,,60,Nebbiolo 100%,Braciola di cervo con salsa di ribes,,,89,nd,nd,,,,,15,3,,Legno 12 mesi e,,"Terracotta 12 mesi Granato luminoso. Piccole bacche, fragolina di bosco, un corredo floreale tra violetta appassita e petali di rosa. Freschi sentori di sottobosco, cannella, respiri balsamici di aghi di pino. Sorso dal tannino fitto ma scattante, preciso nella chiusura con ritorni fruttati, ribes, erbe alpine e croccante al caramello.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbaresco Starderi,,,Mura Mura,Piemonte,,64,Nebbiolo 100%,Terracotta 12 mesi Cinghiale arrosto con castagne,,,89,nd,nd,,,,,15,3,,Legno 12 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Grignolino D’Asti Garibaldi,,,Mura Mura,Piemonte,,28,Grignolino 100%,Beccacce allo spiedo,,,89,nd,nd,,,,,15,3,,Legno 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbaresco Serragrilli,,,Mura Mura,Piemonte,,64,Nebbiolo 100%,Terracotta 12 mesi Stinco di maiale al forno in pancetta affumicata,,,89,nd,nd,,,,,15,1,,Legno 12 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Colli Tortonesi Timorasso Derthona Beatrice,,,Mura Mura,Piemonte,,35,Timorasso 100%,Terracotta 15 mesi Risotto con seppie e burrata,,,86,nd,nd,,,,,15,1,,Legno 15 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Piemonte Moscato Passito Ofelia,,,Mura Mura,Piemonte,,42,Moscato 100%,Terracotta 9 mesi Semifreddo al mascarpone e uvetta sotto spirito,,,86,nd,nd,,,,,15,2,,Legno 9 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbaresco Pora,,,Musso,Piemonte,,40,Nebbiolo 100%,Cosciotto di maiale farcito,,,89,nd,nd,,,,,15,12,,Acciaio 3 mesi e,,"Legno 24 mesi Rosso granato fitto. Olfatto pieno di grazia, piccoli frutti rossi maturi che ricordano le ciliegie, le more, i lamponi, il ribes, accompagnati da cenni speziati di vaniglia, liquirizia e pepe bianco . Al gusto è vigoroso e piacevole con buona acidità e importante tessitura tannica che riempie il palato.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbaresco Rio Sordo,,,Musso,Piemonte,,40,Nebbiolo 100%,Ossobuco alla milanese,,,86,nd,nd,,,,,15,8,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbaresco,,,Musso,Piemonte,,35,Nebbiolo 100%,Lepre alla cacciatora,,,86,nd,nd,,,,,15,,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Barbera D’Alba Superiore,,,Musso,Piemonte,,20,Barbera 100%,Risotto con salsiccia e Taleggio,,,82,nd,nd,,,,,15,,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Langhe Chardonnay,,,Musso,Piemonte,,20,Chardonnay 100%,Legno 9 mesi Filetti di sogliola con salsa di asparagi,,,82,nd,nd,,,,,15,4,,Acciaio 8 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Colli Tortonesi Timorasso Castagnoli,,,Andrea Mutti,Piemonte,,21,Timorasso 100%,Cappesante scottate allo zenzero,,,89,nd,nd,,,,,15,8,,Acciaio 12 mesi,,"Paglierino. Il paesaggio olfattivo di sfondo è pietroso e caldo; in primo piano profumi di cedro maturo ed erbe officinali. La progressione gustativa, l’ampiezza con cui il sorso impegna il palato, la dinamicità fresco-sapida e il lungo finale parlano di un vino da misurare con il metro degli anni.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Sull’Aia,,,Andrea Mutti,Piemonte,,13,Sauvignon 100%,Crespelle con asparagi e ricotta salata,,,86,nd,nd,,,,,15,8,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Noceto,,,Andrea Mutti,Piemonte,,10,Cortese 100%,Rollè di cernia con patate al rosmarino,,,82,nd,nd,,,,,15,8,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Bosco Barona,,,Andrea Mutti,Piemonte,,12,Barbera 75% – Croatina 15% – Dolcetto 5% – Merlot 5%,mutti@libero,,,82,nd,nd,,,,,15,10,,Acciaio 6 mesi,,"Fettuccine al ragù d’agnello. Localiltà San Ruffino, 49 15050 Sarezzano (AL) T. 0131 884119 | M. aziendagricola.it",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Bricco Ambrogio,,,Negretti,Piemonte,,70,Nebbiolo 100%,Petto di germano reale al balsamico,,,89,nd,nd,,,,,15,6,,Legno 24 mesi,,"Granato cristallino. Rivela subito gran classe, con profumi fruttati di susina e melagrana, seguiti da violetta, liquirizia, erbe officinali e dolci note di legno tostato. L’esperienza gustativa è appagante, impreziosita da nobili tannini e intrigante persistenza sapida. Un sorso non è sufficiente.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2017,,Barolo Bricco Ambrogio Indio Riserva,,,Negretti,Piemonte,,180,Nebbiolo 100%,Braciola di cervo con salsa di ribes,,,89,nd,nd,,,,,15,2,,Legno 36 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Monvigliero,,,Negretti,Piemonte,,90,Nebbiolo 100%,Faraona ripiena con salsa tartufata,,,89,nd,nd,,,,,15,1,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Rive,,,Negretti,Piemonte,,60,Nebbiolo 100%,Filetto di scottona in sfoglia,,,86,nd,nd,,,,,15,5,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Mirau,,,Negretti,Piemonte,,50,Nebbiolo 100%,Carré di vitello alle erbe aromatiche,,,86,nd,nd,,,,,15,6,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo,,,Negretti,Piemonte,,45,Nebbiolo 100%,Reale di vitello alla senape antica,,,86,nd,nd,,,,,15,8,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Roero Ciabot San Giorgio Riserva,,,Angelo Negro e Figli,Piemonte,,26,Nebbiolo 100%,Bracioline di maiale al calvados,,,91,nd,nd,,,,,14,6,,Legno 24 mesi,,"Invitante rosso granato. Il naso dice di un vino dapprima timido, che lentamente si concede con allusioni fresche e balsamiche, frutta rossa macerata, viola e geranio essiccati, ciliegia sotto spirito e cioccolato. L’assaggio lo rivela preciso nella trama tannica e saporito nella sapidità: estensione più che godibile.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2016,,Roero Arneis Sette Anni,,,Angelo Negro e Figli,Piemonte,,45,Arneis 100%,Cemento 7 mesi Bigoli con l’anatra,,,89,nd,nd,,,,,14,6,,Acciaio 7 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Baudana,,,Angelo Negro e Figli,Piemonte,,74,Nebbiolo 100%,Tortelli al Castelmagno,,,89,nd,nd,,,,,14,2,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Del Comune Di Serralunga D’Alba,,,Angelo Negro e Figli,Piemonte,,45,Nebbiolo 100%,Fiorentina alla brace,,,89,nd,nd,,,,,14,11,,Legno 28 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Roero Arneis Perdaudin Riserva,,,Angelo Negro e Figli,Piemonte,,17,Arneis 100%,Cemento 6 mesi Bra d’alpeggio,,,89,nd,nd,,,,,14,28,,Acciaio 6 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Roero Prachiosso,,,Angelo Negro e Figli,Piemonte,,19,Nebbiolo 100%,Cinghiale in umido,,,89,nd,nd,,,,,14,16,,Legno 20 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbaresco Pian Cavallo,,,Giuseppe Negro,Piemonte,,36,Nebbiolo 100%,Filetto di vitello alla Rossini,,,91,nd,nd,,,,,15,6,,Legno 22 mesi,,"Il colore è granato compatto. Concentrazione e nitore di profumi: frutti di bosco su cui emergono lampone, melagrana e fragolina arricchiti da cupe sensazioni speziate di radice di liquirizia. Il palato è gustoso, accompagnato da un tannino tosto e maturo e da notevole persistenza.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbaresco Gallina,,,Giuseppe Negro,Piemonte,,36,Nebbiolo 100%,Parmigiano Reggiano Riserva,,,89,nd,nd,,,,,15,3,,Legno 22 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Barbera D’Alba Superiore Pulin,,,Giuseppe Negro,Piemonte,,17,Barbera 100%,Toma di Murazzano,,,86,nd,nd,,,,,15,9,,Legno 10 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Roero Arneis Arbeuj,,,Giuseppe Negro,Piemonte,,14,Arneis 100%,"Frittura di calamari, gamberi e zucchine",,,82,nd,nd,,,,,15,9,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Langhe Rosato Monsù Rosé,,,Giuseppe Negro,Piemonte,,16,Nebbiolo 100%,Speck dell’Alto Adige,,,82,nd,nd,,,,,15,6,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Roero Prachiosso,,,Lorenzo Negro,Piemonte,,15,Nebbiolo 100%,Risotto al tartufo nero,,,86,nd,nd,,,,,13,3,,Legno 12 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Roero Arneis Sant’Anna Riserva,,,Lorenzo Negro,Piemonte,,16,Arneis 100%,Seppie ripiene su crema di ceci,,,86,nd,nd,,,,,13,2,,Legno 10 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2016,,Roero Arneis Metodo Classico Extra Brut,,,Lorenzo Negro,Piemonte,,20,Arneis 100%,60 mesi sui lieviti Petto di pollo agli asparagi,,,86,nd,nd,,,,,13,2,,Legno 8 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Roero Arneis,,,Lorenzo Negro,Piemonte,,10,Arneis 100%,Toma di Murazzano,,,86,nd,nd,,,,,13,8,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbera D’Alba Superiore La Nanda,,,Lorenzo Negro,Piemonte,,16,Barbera 100%,Tordi in salmì,,,86,nd,nd,,,,,13,4,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Gattinara Valferana,,,Nervi,Piemonte,,80,Nebbiolo 100%,Tagliata di manzo al rosmarino,,,91,nd,nd,,,,,14,16,,Legno 54 mesi,,"Un Gattinara apollineo, esemplare nel profilo olfattivo, espressivo di piccoli frutti rossi maturi e in gelatina, dolci e garbate le note speziate di delicata suadenza con richiami alle erbe officinali, balsamiche e ferrose. Gran sorso, di notevole impatto sapido e lunghissima progressione.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Gattinara Molsino,,,Nervi,Piemonte,,80,Nebbiolo 100%,Faraona ripiena con salsa tartufata,,,91,nd,nd,,,,,14,16,,Legno 54 mesi,,"Un Molsino da manuale, proporzionato nell’espressione olfattiva di fiori, frutti rossi maturi, mineralità ferrosa e speziatura nobile. Perfetto il sorso, di gran volume ed equilibrio, con nobili tannini incardinare l’eccellente partitura. Lunga e balsamica la coda.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Gattinara,,,Nervi,Piemonte,,50,Nebbiolo 100%,Quaglie alla cacciatora,,,89,nd,nd,,,,,14,28,,Legno 42 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Rosato,,,Nervi,Piemonte,,20,Nebbiolo 100%,Insalata di mare,,,89,nd,nd,,,,,14,75,,Acciaio 5 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Bramaterra Salero,,,Noah,Piemonte,,30,Nebbiolo 80% – Croatina 10% – Vespolina 10%,Pollo alle mandorle e curcuma,,,91,nd,nd,,,,,,2,,Legno 22 mesi,,"Naso dolce, espressioni di frutta rossa polposa, fiori freschi, rosa e glicine, puro nelle sfumature speziate di pepe e chiodi di garofano, purissimo per il tono balsamico. Il sorso ha proporzione ed è dinamico, succoso e sapido con finale ferruginoso. Gran Bramaterra.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Lessona,,,Noah,Piemonte,,40,Nebbiolo 100%,Tortelli al Castelmagno,,,91,nd,nd,,,,,,2,,Legno 18 mesi,,"Lessona elegante, ha fondo balsamico di conifera e erbe officinali per poi porgere frutta in confettura, mora, ribes e susina, fiori aperti e profumati. In bocca è vigoroso, tannino finissimo, già godibile per equilibrio con lunga e sapida persistenza.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Bramaterra Rocce Di Luce,,,Noah,Piemonte,,35,Nebbiolo 80% – Croatina 10% – Vespolina 10%,Vellutata di zucca spolverata di tartufo nero,,,89,nd,nd,,,,,,1,,Legno 22 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2016,,Barolo Vigna Rionda Riserva,,,Oddero,Piemonte,,170,Nebbiolo 100%,Nodini di cinta senese lardellati al forno,,,91,nd,nd,,,,,15,3,,Legno 42 mesi,,"Granato luminoso, naso decisamente balsamico e dolcemente speziato di genziana e cannella che si fonde con malie floreali di petali di rosa e violetta. In bocca esprime tutta la sua forza e vigore. Lenta dissolvenza aromatica.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Villero,,,Oddero,Piemonte,,100,Nebbiolo 100%,Reale di vitello alla senape antica,,,91,nd,nd,,,,,15,,,Legno 24 mesi,,"Un Villero esemplare, caldo nell’espressione fruttata di confetture con tocco balsamico e speziato corredato di bacche e fogliame autunnale. La bocca è generosa, precisa e succosa dotata di nobile e risoluto tannino.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2017,,Barolo Bussia Vigna Mondoca Riserva,,,Oddero,Piemonte,,110,Nebbiolo 100%,Beccacce allo spiedo,,,91,nd,nd,,,,,15,3,,Legno 30 mesi,,"Nobile l’olfatto, preciso in ogni dettaglio tanto da riconoscere la viola profumata, la frutta sotto spirito, le radici balsamiche unite alle dolci spezie che segnano il gusto. Perfetto l’equilibrio articolato su tannino vigoroso e piacevole sapidità.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2017,,Barolo Vigna Rionda Riserva,,,Oddero,Piemonte,,170,Nebbiolo 100%,Fondue bourguignonne,,,89,nd,nd,,,,,15,3,,Legno 42 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Brunate,,,Oddero,Piemonte,,120,Nebbiolo 100%,Ravioli di germano con foie gras,,,89,nd,nd,,,,,15,1,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Rocche Di Castiglione,,,Oddero,Piemonte,,90,Nebbiolo 100%,Lepre alla cacciatora,,,89,nd,nd,,,,,15,2,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Rocche Rivera,,,Figli di Luigi Oddero,Piemonte,,110,Nebbiolo 100%,Coniglio in umido alle erbe aromatiche,,,91,nd,nd,,,,,14,3,,Legno 24 mesi,,"Barolo sempre dinamico e scattante nell’espressione floreale di rosa e iris, gentile e graziosa la parte fruttata di fragolina e mora unita delicate note vegetali, speziatura garbata. Al sorso rivela incisiva freschezza e tannino modulato.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2017,,Barolo Vigna Rionda,,,Figli di Luigi Oddero,Piemonte,,155,Nebbiolo 100%,Lepre alla cacciatora,,,91,nd,nd,,,,,14,3,,Legno 36 mesi,,"Un Vignarionda particolarmente balsamico e mentolato con sussurri di fiori essiccati e toni speziati di nobiltà. Al sorso è imponente, ricco e di corpo, comunque gentile e raffinato nel piacevole equilibrio. Persistenza sapida e continua.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo Specola,,,Figli di Luigi Oddero,Piemonte,,85,Nebbiolo 100%,Bra d’alpeggio,,,91,nd,nd,,,,,14,2,,Legno 24 mesi,,"Un Barolo che non delude mai, fresco nei toni vegetali di erbe aromatiche e officinali, cenni floreali e di confettura di more. Al sorso è perfettamente coerente con la parte olfattiva, equilibrato e lunghissimo.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbaresco Rombone,,,Figli di Luigi Oddero,Piemonte,,48,Nebbiolo 100%,Trippa in umido,,,89,nd,nd,,,,,14,8,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2019,,Barolo,,,Figli di Luigi Oddero,Piemonte,,67,Nebbiolo 100%,Tagliatelle al ragù,,,89,nd,nd,,,,,14,30,,Legno 24 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Langhe Nebbiolo,,,Figli di Luigi Oddero,Piemonte,,27,Nebbiolo 100%,Risotto con le quaglie,,,89,nd,nd,,,,,14,20,,Legno 14 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Erbaluce Di Caluso La Rustia,,,Orsolani,Piemonte,,15,Erbaluce 100%,Linguine con bottarga e pomodori secchi,,,89,nd,nd,,,,,13,53,,Acciaio 8 mesi,,"Tenue paglierino. Verticale e complesso su uno sfondo di frutti gialli, dove dominare è il pompelmo, si colgono elegie balsamiche di erbe di campo e aromatiche di salvia e citronella, completate da uno sbuffo mentolato. La bocca regala suggestioni sapide rette da piacevole freschezza che segna la persistenza.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2017,,Caluso Spumante Brut Cuvée Tradizione 1968,,,Orsolani,Piemonte,,31,Erbaluce 100%,60 mesi sui lieviti Lumache in umido alle erbette,,,89,nd,nd,,,,,13,3,,Legno 3 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2018,,Caluso Spumante Cuvee Tradizione Extra Brut,,,Orsolani,Piemonte,,24,Erbaluce 100%,48 mesi sui lieviti Guazzetto di vongole veraci,,,86,nd,nd,,,,,13,,,Legno 3 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Canavese Rosso Acinisparsi,,,Orsolani,Piemonte,,12,Barbera 85% – Nebbiolo 15%,Legno 6 mesi Spaghetti al pomodoro,,,82,nd,nd,,,,,13,3,,Acciaio 10 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2018,,Gavi Spumante Extra Brut Blanc De Blancs Ottosoldi,,,Ottosoldi,Piemonte,,27,Cortese 100%,Battuto di gamberi rossi di Sicilia,,,86,nd,nd,,,,,13,7,,Acciaio 6 mesi,,"42 mesi sui lieviti Paglierino pieno con finissime catenelle di bollicine. Fragranze agrumate di cedro e pompelmo rosa lasciano spazio mela renetta, ribes bianchi, fiori gialli, pan brioche e frollino al limone. Bocca caratterizzata da citrina freschezza e spiccata sapidità, percezioni queste esaltate dal perlage mai domo.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Gavi Ottosoldi,,,Ottosoldi,Piemonte,,16,Cortese 100%,Rollè di cernia con patate al rosmarino,,,86,nd,nd,,,,,13,30,,Acciaio 3 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbera Del Monferrato Ottosoldi,,,Ottosoldi,Piemonte,,16,Barbera 100%,Legno 12 mesi Carré di maiale con patate al forno,,,82,nd,nd,,,,,13,9,,Acciaio 12 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2014,,Roero Arneis Giuan Da Pas,,,Pace,Piemonte,,50,Arneis 100%,Rotolo di tacchino alle mele ed erbe aromatiche,,,89,nd,nd,,,,,14,0,,Acciaio 12 mesi,,"Luminoso abito giallo dorato. Naso complesso e sfaccettato, quasi antico, con toni dolci di miele e frutta in confettura e candita, erbe aromatiche, tocchi balsamici e minerali, spezie chiare. La bocca rimane un po’ indietro, sebbene abbastanza ricca e corroborata da una buona freschezza e da una saporita sapidità.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2018,,Roero Riserva,,,Pace,Piemonte,,36,Nebbiolo 100%,Legno 18 mesi Risotto alla milanese,,,86,nd,nd,,,,,14,4,,Acciaio 18 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Barbera D’Alba,,,Pace,Piemonte,,15,Barbera 100%,Strudel di porcini e zucca con crema al parmigiano,,,86,nd,nd,,,,,14,12,,Acciaio 20 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Langhe Nebbiolo,,,Pace,Piemonte,,18,Nebbiolo 100%,Sformatino di zucca con fonduta di Asiago,,,86,nd,nd,,,,,14,10,,Acciaio 20 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2022,,Roero Arneis,,,Pace,Piemonte,,16,Arneis 100%,Scampi alla griglia,,,86,nd,nd,,,,,14,30,,Acciaio 6 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2018,,Pace Brut,,,Pace,Piemonte,,26,Nebbiolo 60% – Pinot nero 40%,Frittura di rane e verdure croccanti,,,82,nd,nd,,,,,14,3,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbaresco Sorì Paitin Serraboella,,,Paitin,Piemonte,,55,Nebbiolo 100%,Capriolo in salmì con polenta di grano saraceno,,,91,nd,nd,,,,,14,10,,Legno 18 mesi,,"Invitante rosso granato. Un’elegante progressione, sussurrata ma quasi interminabile, propone freschezze di erbe aromatiche, soffi balsamici, frutta dolce macerata, pietra, spezie, incenso, legni preziosi. L’assaggio conferma la finezza: vino fresco, saporito e con tannini gagliardi che annunciano longevità.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbaresco Faset,,,Paitin,Piemonte,,46,Nebbiolo 100%,Coq au vin alla borgognona,,,91,nd,nd,,,,,14,3,,Legno 18 mesi,,"Classico abito rosso granato. Al naso si esprime elegante con fragoline e frutti di bosco macerati, violetta, spezie dolci, humus, aghi di pino, tabacco biondo, incenso. Il sorso vede protagonista un tannino ancora vibrante ma già preciso, ben sorretto da freschezza e lunga persistenza.",,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbaresco Basarin,,,Paitin,Piemonte,,46,Nebbiolo 100%,Tagliata di manzo al rosmarino,,,89,nd,nd,,,,,14,3,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Barbaresco Serraboella,,,Paitin,Piemonte,,42,Nebbiolo 100%,Storico Ribelle,,,89,nd,nd,,,,,14,10,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2020,,Nebbiolo D’Alba Ca’ Veja,,,Paitin,Piemonte,,25,Nebbiolo 100%,Lasagne ai cardi con formaggi saporiti,,,86,nd,nd,,,,,14,4,,Legno 18 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2024,2021,,Barbera D’Alba Superiore Campolive,,,Paitin,Piemonte,,25,Barbera 100%,Soufflé con pecorino e crema di patate,,,86,nd,nd,,,,,14,4,,Legno 20 mesi,,,,Italy,,,
